count,value
9,1346
9,1347
10,1348
4,1349
6,1350
14,1351
11,1352
6,1353
11,1354
8,1355
11,1356
7,1357
7,1358
7,1359
8,1360
8,1361
5,1362
7,1363
10,1364
7,1365
6,1366
14,1367
10,1368
6,1369
7,1370
9,1371
10,1372
7,1373
8,1374
10,1375
8,1376
11,1377
8,1378
12,1379
13,1380
7,1381
12,1382
14,1383
7,1384
12,1385
16,1386
13,1387
9,1388
10,1389
10,1390
10,1391
8,1392
6,1393
7,1394
7,1395
12,1396
10,1397
8,1398
11,1399
6,1400
13,1401
6,1402
6,1403
10,1404
12,1405
9,1406
11,1407
16,1408
8,1409
8,1410
4,1411
7,1412
6,1413
9,1414
11,1415
8,1416
12,1417
12,1418
9,1419
8,1420
12,1421
9,1422
13,1423
7,1424
10,1425
7,1426
11,1427
6,1428
6,1429
6,1430
7,1431
8,1432
10,1433
6,1434
10,1435
8,1436
8,1437
6,1438
4,1439
8,1440
11,1441
4,1442
11,1443
8,1444
5,1445
6,1446
3,1447
4,1448
5,1449
14,1450
8,1451
8,1452
10,1453
7,1454
6,1455
9,1456
8,1457
7,1458
14,1459
12,1460
7,1461
8,1462
6,1463
4,1464
9,1465
8,1466
8,1467
16,1468
16,1469
9,1470
7,1471
8,1472
7,1473
6,1474
5,1475
13,1476
13,1477
7,1478
6,1479
9,1480
7,1481
5,1482
8,1483
6,1484
6,1485
6,1486
7,1487
9,1488
5,1489
5,1490
11,1491
7,1492
8,1493
6,1494
6,1495
4,1496
9,1497
4,1498
14,1499
2,1500
6,1501
6,1502
10,1503
8,1504
6,1505
5,1506
8,1507
6,1508
11,1509
8,1510
7,1511
9,1512
11,1513
10,1514
5,1515
5,1516
7,1517
6,1518
4,1519
3,1520
8,1521
7,1522
10,1523
6,1524
7,1525
10,1526
8,1527
10,1528
8,1529
6,1530
6,1531
8,1532
7,1533
7,1534
6,1535
5,1536
8,1537
7,1538
6,1539
11,1540
6,1541
6,1542
7,1543
10,1544
8,1545
7,1546
4,1547
5,1548
9,1549
6,1550
7,1551
6,1552
6,1553
5,1554
7,1555
11,1556
5,1557
8,1558
7,1559
11,1560
8,1561
6,1562
13,1563
7,1564
4,1565
7,1566
8,1567
7,1568
7,1569
2,1570
11,1571
5,1572
9,1573
7,1574
11,1575
8,1576
11,1577
5,1578
4,1579
5,1580
9,1581
8,1582
6,1583
4,1584
8,1585
10,1586
3,1587
10,1588
11,1589
4,1590
8,1591
4,1592
7,1593
12,1594
13,1595
2,1596
8,1597
11,1598
3,1599
1,1600
5,1601
4,1602
9,1603
5,1604
7,1605
6,1606
6,1607
7,1608
7,1609
9,1610
8,1611
9,1612
5,1613
12,1614
8,1615
7,1616
10,1617
14,1618
7,1619
10,1620
8,1621
4,1622
5,1623
8,1624
3,1625
6,1626
8,1627
7,1628
5,1629
4,1630
7,1631
5,1632
9,1633
2,1634
10,1635
7,1636
8,1637
7,1638
4,1639
8,1640
11,1641
5,1642
6,1643
5,1644
3,1645
8,1646
12,1647
5,1648
7,1649
7,1650
8,1651
4,1652
7,1653
6,1654
4,1655
6,1656
10,1657
8,1658
8,1659
11,1660
5,1661
6,1663
6,1664
3,1665
7,1666
3,1667
4,1668
8,1669
3,1670
7,1671
5,1672
2,1673
8,1674
4,1675
3,1676
4,1677
4,1678
7,1679
6,1680
8,1681
7,1682
6,1683
7,1684
6,1685
4,1686
5,1687
9,1688
6,1689
12,1690
6,1691
10,1692
6,1693
5,1694
2,1695
5,1696
8,1697
6,1698
3,1699
5,1700
5,1701
11,1702
6,1703
9,1704
10,1705
9,1706
5,1707
8,1708
4,1709
12,1710
6,1711
7,1712
5,1713
7,1714
9,1715
7,1716
10,1717
7,1718
5,1719
3,1720
4,1721
4,1722
3,1723
6,1724
2,1725
7,1726
9,1727
5,1728
11,1729
4,1730
7,1731
7,1732
13,1733
5,1734
7,1735
5,1736
6,1737
8,1738
10,1739
9,1740
5,1741
7,1742
6,1743
9,1744
10,1745
4,1746
5,1747
5,1748
2,1749
5,1750
6,1751
4,1752
6,1753
7,1754
3,1755
7,1756
2,1757
3,1758
7,1759
2,1760
2,1761
6,1762
4,1763
5,1764
9,1765
4,1766
6,1767
5,1768
7,1769
4,1770
4,1771
2,1772
4,1773
5,1774
4,1775
7,1776
5,1777
4,1778
5,1779
4,1780
7,1781
5,1782
4,1783
4,1784
2,1785
2,1786
11,1787
11,1788
6,1789
5,1790
2,1791
7,1792
6,1793
6,1794
7,1795
2,1796
8,1797
5,1798
4,1799
4,1800
4,1801
3,1802
7,1803
2,1804
3,1805
3,1806
8,1807
5,1808
5,1809
3,1810
2,1811
3,1812
5,1813
6,1814
6,1815
4,1816
2,1817
4,1818
4,1819
7,1820
5,1821
7,1822
8,1823
2,1824
3,1825
5,1826
5,1827
2,1828
5,1829
4,1830
7,1831
8,1832
2,1833
4,1834
4,1836
4,1837
2,1838
9,1839
4,1840
5,1841
11,1842
7,1843
3,1844
5,1845
6,1846
5,1847
2,1848
9,1849
7,1850
3,1851
3,1852
6,1853
9,1854
6,1855
8,1856
5,1857
6,1858
5,1859
5,1860
7,1861
6,1862
1,1863
1,1864
3,1865
6,1866
3,1867
8,1868
7,1869
3,1870
7,1871
2,1872
10,1873
3,1874
6,1875
1,1876
6,1877
8,1878
4,1879
5,1880
8,1881
4,1882
6,1883
2,1884
3,1885
4,1886
9,1887
3,1888
5,1889
3,1890
10,1891
5,1892
4,1893
6,1894
6,1895
3,1896
3,1897
8,1898
7,1899
3,1900
5,1901
4,1902
2,1903
5,1904
5,1905
2,1906
8,1907
5,1908
6,1909
7,1910
7,1911
6,1912
5,1913
3,1914
7,1915
3,1916
4,1917
3,1918
6,1919
3,1920
4,1921
6,1922
2,1923
7,1924
5,1925
4,1926
4,1927
4,1928
5,1929
6,1930
3,1931
4,1932
3,1933
4,1934
5,1935
3,1936
5,1937
6,1938
4,1939
3,1940
5,1941
8,1943
4,1944
9,1945
4,1946
8,1947
4,1948
5,1949
6,1950
5,1951
9,1952
11,1953
6,1954
3,1955
5,1956
4,1957
1,1958
6,1959
3,1960
2,1961
7,1962
7,1963
7,1964
6,1965
3,1966
5,1967
7,1968
6,1969
5,1970
4,1971
6,1972
8,1973
4,1974
7,1975
5,1976
7,1977
7,1978
4,1979
6,1980
10,1981
7,1982
3,1983
7,1984
6,1985
9,1986
2,1987
4,1988
2,1989
1,1990
5,1991
4,1992
4,1993
4,1994
9,1995
4,1996
4,1997
4,1998
7,1999
8,2000
4,2001
6,2002
3,2003
2,2004
4,2005
4,2006
6,2007
10,2008
10,2009
4,2010
3,2011
5,2012
4,2013
7,2014
7,2015
7,2016
2,2017
7,2018
7,2019
1,2020
5,2021
2,2022
3,2023
6,2024
3,2025
6,2026
7,2027
9,2028
2,2029
5,2030
2,2031
3,2032
3,2033
6,2034
7,2035
5,2036
6,2037
7,2038
5,2039
2,2040
6,2041
3,2042
6,2043
3,2044
6,2045
5,2046
2,2047
1,2048
6,2049
11,2050
8,2051
6,2052
6,2053
2,2054
6,2055
1,2056
3,2057
4,2058
3,2059
1,2060
1,2061
2,2062
3,2063
7,2064
5,2065
5,2066
5,2067
4,2068
5,2069
1,2070
8,2071
5,2072
4,2073
3,2074
3,2075
3,2076
8,2077
5,2078
6,2079
7,2080
4,2081
6,2082
2,2083
4,2084
3,2085
1,2086
4,2087
6,2088
7,2089
3,2090
5,2091
5,2092
5,2093
4,2094
6,2095
6,2096
3,2097
6,2098
2,2099
2,2100
1,2101
1,2102
6,2103
2,2104
9,2105
2,2106
2,2107
3,2108
3,2109
2,2110
4,2111
3,2112
3,2113
3,2114
5,2115
5,2116
6,2117
5,2118
5,2119
4,2120
4,2121
5,2122
3,2123
4,2124
4,2125
3,2126
4,2127
2,2128
5,2129
3,2130
7,2131
2,2132
4,2133
6,2134
8,2135
4,2136
2,2137
6,2138
8,2139
7,2140
6,2141
2,2142
5,2143
5,2144
4,2145
7,2146
9,2147
4,2148
4,2149
4,2150
6,2151
4,2152
6,2153
5,2154
6,2155
4,2156
2,2157
5,2158
4,2159
5,2160
5,2161
6,2162
4,2163
4,2164
4,2165
2,2166
1,2167
3,2168
6,2169
3,2170
2,2171
5,2172
2,2173
1,2174
4,2175
2,2176
4,2177
7,2178
1,2179
7,2180
4,2181
4,2182
5,2183
2,2184
3,2185
7,2186
3,2187
3,2188
4,2189
3,2190
6,2191
5,2192
3,2193
4,2194
6,2195
1,2196
5,2197
2,2198
3,2199
3,2200
1,2201
5,2202
3,2203
2,2204
5,2205
6,2206
5,2207
2,2208
7,2209
6,2210
6,2211
11,2212
5,2213
6,2214
1,2215
5,2216
1,2217
4,2218
4,2219
9,2220
2,2221
2,2222
3,2223
1,2224
4,2225
5,2226
6,2227
3,2228
3,2229
1,2230
5,2231
2,2232
6,2233
7,2234
4,2235
5,2236
6,2237
10,2238
2,2239
2,2240
5,2241
3,2242
5,2243
2,2244
5,2245
2,2246
5,2247
4,2248
2,2249
2,2250
6,2251
5,2252
3,2253
5,2254
2,2255
6,2256
6,2257
1,2258
3,2259
4,2260
3,2261
3,2262
4,2263
4,2264
2,2265
6,2266
3,2267
2,2268
2,2269
4,2270
6,2271
5,2272
5,2273
2,2274
3,2275
4,2276
7,2277
5,2278
4,2279
6,2280
6,2281
3,2282
4,2283
7,2284
2,2285
4,2286
4,2287
3,2288
2,2289
4,2290
6,2291
2,2292
3,2293
4,2294
2,2295
5,2297
4,2298
1,2299
4,2300
2,2301
5,2302
5,2303
4,2304
6,2305
3,2306
4,2307
4,2308
2,2309
5,2310
4,2311
4,2312
2,2313
5,2314
2,2315
1,2316
3,2317
2,2318
1,2319
4,2320
3,2321
1,2322
8,2323
1,2324
2,2326
3,2327
4,2328
2,2329
5,2330
3,2331
2,2332
2,2333
4,2334
7,2335
5,2336
5,2337
2,2338
3,2339
2,2340
5,2341
1,2342
4,2343
5,2344
4,2345
1,2346
3,2347
4,2348
2,2349
5,2350
3,2351
3,2352
5,2353
3,2354
2,2355
2,2356
6,2357
3,2358
4,2359
4,2360
1,2361
2,2362
5,2363
1,2364
3,2365
2,2366
7,2367
3,2368
2,2369
3,2370
2,2371
6,2372
3,2373
4,2374
2,2375
7,2377
4,2378
5,2379
3,2380
4,2381
5,2382
2,2383
3,2384
5,2385
3,2386
3,2387
3,2388
1,2389
5,2390
7,2391
6,2392
5,2393
5,2394
4,2395
2,2396
2,2397
3,2398
2,2399
7,2400
2,2401
3,2402
3,2403
2,2404
3,2405
8,2406
4,2407
1,2409
4,2410
1,2411
11,2412
2,2413
5,2414
2,2415
6,2416
2,2418
5,2419
5,2420
5,2421
7,2422
1,2423
2,2424
9,2425
1,2426
5,2427
3,2428
3,2429
3,2430
4,2431
2,2432
3,2433
1,2434
4,2435
5,2436
1,2437
2,2438
7,2439
3,2440
3,2441
1,2442
2,2443
4,2444
2,2446
6,2447
1,2448
1,2449
5,2451
3,2452
1,2453
3,2454
4,2455
3,2456
1,2457
4,2458
6,2459
4,2460
4,2461
3,2462
3,2463
1,2464
3,2465
4,2466
3,2467
2,2468
2,2469
3,2470
2,2471
4,2473
3,2474
2,2475
1,2476
3,2477
1,2478
2,2479
1,2480
2,2481
4,2482
3,2483
7,2484
3,2485
5,2486
4,2487
6,2488
4,2489
6,2490
6,2491
3,2492
4,2493
2,2494
3,2495
5,2496
2,2497
2,2498
4,2499
3,2500
4,2501
2,2502
5,2503
5,2504
2,2505
3,2506
6,2507
2,2508
5,2509
3,2510
4,2511
6,2512
5,2513
7,2514
5,2515
2,2516
1,2517
3,2518
3,2519
3,2520
2,2521
2,2522
4,2523
4,2524
8,2525
4,2526
6,2527
2,2528
3,2529
1,2530
1,2531
6,2532
2,2533
3,2534
2,2535
2,2536
2,2537
4,2539
4,2540
5,2541
3,2542
3,2543
2,2544
1,2545
6,2546
3,2547
4,2548
3,2549
2,2550
1,2551
3,2552
2,2553
1,2554
4,2555
6,2556
4,2558
7,2559
5,2560
4,2561
4,2562
3,2563
2,2564
1,2565
2,2566
6,2567
4,2568
3,2569
1,2570
2,2571
1,2572
2,2573
5,2574
3,2575
1,2576
8,2577
4,2578
4,2579
2,2580
4,2581
3,2582
3,2583
2,2584
3,2585
5,2586
3,2587
2,2588
3,2589
3,2590
4,2591
3,2592
1,2593
3,2594
2,2595
2,2596
4,2597
1,2598
3,2599
4,2600
4,2601
1,2602
3,2603
3,2604
3,2605
3,2606
2,2607
9,2608
2,2609
2,2610
3,2611
1,2612
4,2613
1,2614
1,2615
4,2616
3,2617
3,2618
3,2619
4,2620
1,2621
3,2622
2,2623
3,2624
3,2625
3,2626
4,2627
5,2628
4,2630
1,2631
5,2632
1,2633
3,2634
3,2635
4,2637
4,2638
1,2639
6,2640
1,2641
3,2642
1,2643
6,2644
5,2645
4,2646
3,2647
5,2648
2,2649
1,2650
3,2651
4,2652
6,2654
4,2656
4,2657
3,2658
3,2659
4,2660
2,2661
4,2662
2,2663
1,2664
1,2665
3,2666
3,2667
5,2668
3,2669
3,2670
1,2671
4,2672
2,2673
6,2674
2,2675
2,2676
1,2677
5,2678
5,2679
4,2681
5,2682
7,2683
2,2684
1,2685
5,2686
1,2687
1,2688
2,2689
2,2690
2,2691
3,2692
1,2693
7,2694
1,2695
4,2697
6,2698
9,2699
2,2700
6,2701
1,2702
1,2703
4,2704
2,2705
2,2706
1,2707
2,2708
2,2709
2,2710
2,2711
3,2712
2,2713
3,2715
3,2716
1,2717
1,2718
3,2719
4,2720
3,2721
1,2722
3,2723
4,2724
2,2725
1,2726
5,2727
3,2729
2,2730
1,2731
2,2732
3,2733
3,2734
2,2735
4,2736
3,2737
4,2738
4,2739
3,2740
3,2741
4,2742
2,2743
3,2744
2,2745
3,2746
5,2747
4,2748
4,2749
2,2750
3,2751
2,2752
2,2753
1,2754
3,2755
4,2756
5,2757
2,2758
3,2759
4,2760
1,2761
2,2763
3,2764
3,2765
4,2766
2,2767
1,2768
1,2769
3,2770
3,2771
2,2772
5,2774
5,2775
3,2776
3,2777
3,2778
2,2779
3,2780
4,2781
1,2782
1,2783
3,2785
2,2786
1,2787
2,2788
1,2789
5,2790
7,2791
1,2792
4,2793
3,2794
5,2796
1,2797
2,2799
2,2800
1,2801
6,2802
2,2803
5,2804
2,2805
2,2806
6,2807
3,2808
2,2809
3,2810
4,2812
2,2814
2,2815
3,2816
4,2817
1,2818
8,2819
2,2820
1,2821
1,2822
2,2823
2,2824
4,2825
1,2826
4,2827
1,2828
2,2829
3,2830
6,2831
1,2832
4,2833
1,2834
1,2835
1,2836
5,2837
4,2838
5,2839
3,2840
1,2841
4,2842
1,2843
1,2844
1,2845
4,2847
1,2849
2,2850
4,2851
1,2852
5,2853
7,2854
6,2855
1,2856
1,2857
4,2858
3,2859
1,2860
4,2861
1,2862
4,2863
5,2864
1,2865
2,2866
4,2867
2,2868
4,2869
1,2870
5,2871
2,2872
1,2873
4,2874
3,2875
6,2876
2,2877
1,2878
2,2880
1,2881
1,2882
1,2883
2,2884
1,2885
5,2886
3,2887
3,2888
5,2889
1,2890
1,2891
2,2892
8,2893
3,2894
4,2895
3,2896
3,2897
8,2898
2,2899
2,2900
1,2901
1,2902
3,2903
3,2904
4,2905
2,2906
6,2907
4,2908
1,2909
5,2910
1,2911
2,2912
2,2913
3,2914
3,2915
4,2916
2,2918
4,2919
3,2920
1,2921
2,2922
2,2923
2,2924
3,2925
5,2926
6,2927
4,2928
7,2929
2,2930
2,2931
2,2932
4,2933
1,2934
1,2935
5,2936
4,2937
1,2938
1,2939
4,2941
2,2942
5,2943
2,2944
3,2945
4,2946
3,2948
4,2950
6,2951
1,2952
2,2953
3,2954
3,2956
2,2957
3,2958
2,2959
2,2960
2,2961
3,2962
5,2963
6,2964
3,2965
1,2966
2,2967
1,2968
1,2969
1,2970
2,2971
1,2972
2,2973
3,2974
2,2976
4,2977
3,2978
4,2979
2,2980
1,2981
2,2982
2,2983
2,2984
1,2985
3,2986
4,2987
2,2988
2,2989
4,2990
1,2991
2,2992
5,2993
1,2995
3,2996
3,2997
1,2998
2,2999
4,3000
4,3001
1,3002
2,3003
2,3004
3,3005
4,3006
1,3007
4,3008
3,3009
2,3010
3,3011
3,3012
3,3013
2,3014
2,3015
1,3016
2,3017
1,3018
4,3019
