count,value
2,1027
3,1028
3,1029
1,1030
2,1031
1,1032
5,1033
1,1034
2,1035
3,1036
2,1037
1,1038
2,1039
3,1040
3,1041
3,1042
4,1043
3,1044
3,1045
2,1046
3,1047
5,1048
6,1050
5,1051
4,1052
2,1053
3,1054
3,1055
6,1056
1,1057
1,1058
1,1059
3,1060
4,1061
1,1062
2,1063
3,1064
2,1067
1,1068
1,1069
1,1071
2,1072
4,1073
2,1075
3,1076
1,1077
3,1078
4,1080
2,1081
5,1082
5,1084
1,1085
3,1086
2,1087
2,1089
1,1090
1,1091
1,1092
1,1093
3,1094
3,1095
4,1096
2,1097
1,1098
7,1100
1,1101
1,1102
3,1103
1,1104
3,1106
3,1107
3,1108
2,1109
3,1110
3,1111
2,1112
1,1113
5,1114
4,1115
3,1116
2,1117
2,1118
2,1120
3,1121
4,1122
3,1123
3,1125
2,1126
1,1127
1,1128
3,1129
2,1130
3,1131
1,1132
3,1133
4,1134
4,1135
5,1136
2,1137
3,1138
3,1139
2,1140
4,1141
1,1142
4,1143
1,1144
3,1145
1,1146
2,1147
2,1148
2,1149
3,1150
2,1151
2,1152
6,1153
1,1155
2,1156
2,1157
3,1158
2,1159
1,1160
3,1161
2,1163
3,1164
1,1165
2,1166
1,1167
3,1168
3,1169
1,1170
1,1171
4,1172
3,1173
3,1174
2,1175
1,1176
2,1177
3,1178
3,1179
5,1180
1,1181
3,1182
3,1183
2,1184
3,1185
2,1186
5,1188
3,1189
3,1190
3,1191
1,1192
2,1193
2,1194
6,1195
1,1196
2,1198
1,1199
4,1200
1,1201
2,1202
2,1203
2,1205
1,1206
4,1207
1,1208
4,1209
1,1210
4,1211
6,1212
1,1213
1,1214
2,1216
1,1217
1,1218
3,1219
4,1221
3,1222
2,1223
2,1224
5,1227
4,1228
2,1229
1,1230
2,1231
3,1232
1,1233
1,1234
1,1235
3,1237
3,1238
3,1239
2,1241
1,1242
2,1243
3,1244
1,1245
2,1246
2,1247
2,1249
4,1250
